7-EBAS-BA1-SB-BT-PT2,None SENSOR DE PRESION 2,VFP,6-EBAS-BA1-SB-BT
7-EBAS-BA1-SB-BT-UPS,None UPS,VFP,6-EBAS-BA1-SB-BT
6-EBAS-BA1-SB-MT,MEDIA TENSION,P,5-EBAS-BA1-SB
7-EBAS-BA1-SB-MT-TRF,None SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAS-BA1-SB-MT
6-EBAS-BA1-SB-TM,TELEMETRIA,P,5-EBAS-BA1-SB
7-EBAS-BA1-SB-TM-RDO,RADIO MODEM DNP3 SCADA RADIO,VFP,6-EBAS-BA1-SB-TM
7-EBAS-BA1-SB-TM-UDC,SISTEMA DE RESPALDO DE ENERGIA SCADA UPS DC,VFP,6-EBAS-BA1-SB-TM
4-EBAS-BA2,ESTACION DE BOMBEO AASS BASTION 2,P,-
5-EBAS-BA2-IF,INFRAESTRUCTURA,P,4-EBAS-BA2
6-EBAS-BA2-IF-ES,ESTRUCTURA,P,5-EBAS-BA2-IF
7-EBAS-BA2-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAS-BA2-IF-ES
5-EBAS-BA2-SB,SISTEMA DE BOMBEO,P,4-EBAS-BA2
6-EBAS-BA2-SB-BM,BOMBEO,P,5-EBAS-BA2-SB
7-EBAS-BA2-SB-BM-GB1,None GRUPO 1,VFP,6-EBAS-BA2-SB-BM
7-EBAS-BA2-SB-BM-GB2,None GRUPO 2,VFP,6-EBAS-BA2-SB-BM
6-EBAS-BA2-SB-BT,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAS-BA2-SB
7-EBAS-BA2-SB-BT-HMI,None HMI,VFP,6-EBAS-BA2-SB-BT
7-EBAS-BA2-SB-BT-LCP,None TABLERO DE CONTROL/FUERZA,VFP,6-EBAS-BA2-SB-BT
7-EBAS-BA2-SB-BT-LIT,None SENSOR DE NIVEL,VFP,6-EBAS-BA2-SB-BT
7-EBAS-BA2-SB-BT-LS1,None BOYA 1,VFP,6-EBAS-BA2-SB-BT
7-EBAS-BA2-SB-BT-LS2,None BOYA 2,VFP,6-EBAS-BA2-SB-BT
7-EBAS-BA2-SB-BT-LS3,None BOYA 3,VFP,6-EBAS-BA2-SB-BT
7-EBAS-BA2-SB-BT-MPE,None MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAS-BA2-SB-BT
7-EBAS-BA2-SB-BT-PLC,None PLC,VFP,6-EBAS-BA2-SB-BT
7-EBAS-BA2-SB-BT-PRP,None TABLERO PRINCIPAL,VFP,6-EBAS-BA2-SB-BT
7-EBAS-BA2-SB-BT-PRT,None SISTEMA DE PROTECCION,VFP,6-EBAS-BA2-SB-BT
7-EBAS-BA2-SB-BT-PT1,None SENSOR DE PRESION 1,VFP,6-EBAS-BA2-SB-BT
7-EBAS-BA2-SB-BT-PT2,None SENSOR DE PRESION 2,VFP,6-EBAS-BA2-SB-BT
7-EBAS-BA2-SB-BT-UPS,None UPS,VFP,6-EBAS-BA2-SB-BT
6-EBAS-BA2-SB-MT,MEDIA TENSION,P,5-EBAS-BA2-SB
7-EBAS-BA2-SB-MT-TRF,None SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAS-BA2-SB-MT
6-EBAS-BA2-SB-TM,TELEMETRIA,P,5-EBAS-BA2-SB
7-EBAS-BA2-SB-TM-RDO,RADIO MODEM DNP3 SCADA RADIO,VFP,6-EBAS-BA2-SB-TM
7-EBAS-BA2-SB-TM-UDC,SISTEMA DE RESPALDO DE ENERGIA SCADA UPS DC,VFP,6-EBAS-BA2-SB-TM
4-EBAS-BA3,ESTACION DE BOMBEO AASS BASTION 3,P,-
5-EBAS-BA3-,INFRAESTRUCTURA,P,4-EBAS-BA3
6-EBAS-BA3--BM,BOMBEO,P,5-EBAS-BA3-
7-EBAS-BA3--BM-GB1,None GRUPO 1,VFP,6-EBAS-BA3--BM
5-EBAS-BA3-IF,INFRAESTRUCTURA,P,4-EBAS-BA3
6-EBAS-BA3-IF-ES,ESTRUCTURA,P,5-EBAS-BA3-IF
7-EBAS-BA3-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAS-BA3-IF-ES
5-EBAS-BA3-SB,SISTEMA DE BOMBEO,P,4-EBAS-BA3
6-EBAS-BA3-SB-BM,BOMBEO,P,5-EBAS-BA3-SB
7-EBAS-BA3-SB-BM-GB1,None GRUPO 1,VFP,6-EBAS-BA3-SB-BM
7-EBAS-BA3-SB-BM-GB2,None GRUPO 2,VFP,6-EBAS-BA3-SB-BM
7-EBAS-BA3-SB-BM-GB3,None GRUPO 3,VFP,6-EBAS-BA3-SB-BM
6-EBAS-BA3-SB-BT,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAS-BA3-SB
7-EBAS-BA3-SB-BT-HMI,None HMI,VFP,6-EBAS-BA3-SB-BT
7-EBAS-BA3-SB-BT-LCP,None TABLERO DE CONTROL/FUERZA,VFP,6-EBAS-BA3-SB-BT
7-EBAS-BA3-SB-BT-LIT,None SENSOR DE NIVEL,VFP,6-EBAS-BA3-SB-BT
7-EBAS-BA3-SB-BT-LS1,None BOYA 1,VFP,6-EBAS-BA3-SB-BT
7-EBAS-BA3-SB-BT-LS2,None BOYA 2,VFP,6-EBAS-BA3-SB-BT
7-EBAS-BA3-SB-BT-LS3,None BOYA 3,VFP,6-EBAS-BA3-SB-BT
7-EBAS-BA3-SB-BT-MPE,None MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAS-BA3-SB-BT
7-EBAS-BA3-SB-BT-PLC,None PLC,VFP,6-EBAS-BA3-SB-BT
7-EBAS-BA3-SB-BT-PRP,None TABLERO PRINCIPAL,VFP,6-EBAS-BA3-SB-BT
7-EBAS-BA3-SB-BT-PRT,None SISTEMA DE PROTECCION,VFP,6-EBAS-BA3-SB-BT
7-EBAS-BA3-SB-BT-PT1,None SENSOR DE PRESION 1,VFP,6-EBAS-BA3-SB-BT
7-EBAS-BA3-SB-BT-PT2,None SENSOR DE PRESION 2,VFP,6-EBAS-BA3-SB-BT
7-EBAS-BA3-SB-BT-UPS,None UPS,VFP,6-EBAS-BA3-SB-BT
6-EBAS-BA3-SB-MT,MEDIA TENSION,P,5-EBAS-BA3-SB
7-EBAS-BA3-SB-MT-TRF,None SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAS-BA3-SB-MT
6-EBAS-BA3-SB-TM,TELEMETRIA,P,5-EBAS-BA3-SB
7-EBAS-BA3-SB-TM-RDO,RADIO MODEM DNP3 SCADA RADIO,VFP,6-EBAS-BA3-SB-TM
7-EBAS-BA3-SB-TM-UDC,SISTEMA DE RESPALDO SCADA UPS DC,VFP,6-EBAS-BA3-SB-TM
4-EBAS-BA4,ESTACION DE BOMBEO AASS BASTION 4,P,-
5-EBAS-BA4-,INFRAESTRUCTURA,P,4-EBAS-BA4
6-EBAS-BA4--BM,BOMBEO,P,5-EBAS-BA4-
7-EBAS-BA4--BM-GB1,None GRUPO 1,VFP,6-EBAS-BA4--BM
5-EBAS-BA4-IF,INFRAESTRUCTURA,P,4-EBAS-BA4
6-EBAS-BA4-IF-ES,ESTRUCTURA,P,5-EBAS-BA4-IF
7-EBAS-BA4-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAS-BA4-IF-ES
5-EBAS-BA4-SB,SISTEMA DE BOMBEO,P,4-EBAS-BA4
6-EBAS-BA4-SB-BM,BOMBEO,P,5-EBAS-BA4-SB
7-EBAS-BA4-SB-BM-GB1,None GRUPO 1,VFP,6-EBAS-BA4-SB-BM
7-EBAS-BA4-SB-BM-GB2,None GRUPO 2,VFP,6-EBAS-BA4-SB-BM
7-EBAS-BA4-SB-BM-GB3,None GRUPO 3,VFP,6-EBAS-BA4-SB-BM
7-EBAS-BA4-SB-BM-GB4,None GRUPO 4,VFP,6-EBAS-BA4-SB-BM
6-EBAS-BA4-SB-BT,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAS-BA4-SB
7-EBAS-BA4-SB-BT-HMI,None HMI,VFP,6-EBAS-BA4-SB-BT
7-EBAS-BA4-SB-BT-LCP,None TABLERO DE CONTROL/FUERZA,VFP,6-EBAS-BA4-SB-BT
7-EBAS-BA4-SB-BT-LIT,None SENSOR DE NIVEL,VFP,6-EBAS-BA4-SB-BT
7-EBAS-BA4-SB-BT-LS1,None BOYA 1,VFP,6-EBAS-BA4-SB-BT
7-EBAS-BA4-SB-BT-LS2,None BOYA 2,VFP,6-EBAS-BA4-SB-BT
7-EBAS-BA4-SB-BT-LS3,None BOYA 3,VFP,6-EBAS-BA4-SB-BT
7-EBAS-BA4-SB-BT-LS4,None BOYA 4,VFP,6-EBAS-BA4-SB-BT
7-EBAS-BA4-SB-BT-MPE,None MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAS-BA4-SB-BT
7-EBAS-BA4-SB-BT-PLC,None PLC,VFP,6-EBAS-BA4-SB-BT
7-EBAS-BA4-SB-BT-PRP,None TABLERO PRINCIPAL,VFP,6-EBAS-BA4-SB-BT
7-EBAS-BA4-SB-BT-PRT,None SISTEMA DE PROTECCION,VFP,6-EBAS-BA4-SB-BT
7-EBAS-BA4-SB-BT-PT1,None SENSOR DE PRESION 1,VFP,6-EBAS-BA4-SB-BT
7-EBAS-BA4-SB-BT-PT2,None SENSOR DE PRESION 2,VFP,6-EBAS-BA4-SB-BT
7-EBAS-BA4-SB-BT-PT3,None SENSOR DE PRESION 3,VFP,6-EBAS-BA4-SB-BT
6-EBAS-BA4-SB-MT,MEDIA TENSION,P,5-EBAS-BA4-SB
7-EBAS-BA4-SB-MT-TRF,None SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAS-BA4-SB-MT
4-EBAS-BE1,ESTACION DE BOMBEO AASS BELOHORIZONTE 1,P,-
5-EBAS-BE1-IF,INFRAESTRUCTURA,P,4-EBAS-BE1
6-EBAS-BE1-IF-ES,ESTRUCTURA,P,5-EBAS-BE1-IF
7-EBAS-BE1-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAS-BE1-IF-ES
5-EBAS-BE1-SB,SISTEMA DE BOMBEO,P,4-EBAS-BE1
6-EBAS-BE1-SB-BM,BOMBEO,P,5-EBAS-BE1-SB
7-EBAS-BE1-SB-BM-GB1,None GRUPO 1,VFP,6-EBAS-BE1-SB-BM
7-EBAS-BE1-SB-BM-GB2,None GRUPO 2,VFP,6-EBAS-BE1-SB-BM
6-EBAS-BE1-SB-BT,SISTEMA DE DISTRIBUCION,P,5-EBAS-BE1-SB
7-EBAS-BE1-SB-BT-LCP,None TABLERO DE CONTROL/FUERZA,VFP,6-EBAS-BE1-SB-BT
7-EBAS-BE1-SB-BT-LS1,None BOYA 1,VFP,6-EBAS-BE1-SB-BT
7-EBAS-BE1-SB-BT-LS2,None BOYA 2,VFP,6-EBAS-BE1-SB-BT
7-EBAS-BE1-SB-BT-LS3,None BOYA 3,VFP,6-EBAS-BE1-SB-BT
7-EBAS-BE1-SB-BT-MPE,None MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAS-BE1-SB-BT
7-EBAS-BE1-SB-BT-PLC,None PLC,VFP,6-EBAS-BE1-SB-BT
7-EBAS-BE1-SB-BT-PRP,None TABLERO PRINCIPAL,VFP,6-EBAS-BE1-SB-BT
7-EBAS-BE1-SB-BT-PRT,None SISTEMA DE PROTECCION,VFP,6-EBAS-BE1-SB-BT
6-EBAS-BE1-SB-MT,MEDIA TENSION,P,5-EBAS-BE1-SB
7-EBAS-BE1-SB-MT-TRF,None SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAS-BE1-SB-MT
4-EBAS-BE2,ESTACION DE BOMBEO AASS BELOHORIZONTE 2,P,-
5-EBAS-BE2-IF,INFRAESTRUCTURA,P,4-EBAS-BE2
6-EBAS-BE2-IF-ES,ESTRUCTURA,P,5-EBAS-BE2-IF
7-EBAS-BE2-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAS-BE2-IF-ES
5-EBAS-BE2-SB,SISTEMA DE BOMBEO	SB	BOMBEO	BM	GRUPO 1	G1,P,4-EBAS-BE2
6-EBAS-BE2-SB-BM,BOMBEO,P,5-EBAS-BE2-SB
7-EBAS-BE2-SB-BM-GB1,None GRUPO 1,VFP,6-EBAS-BE2-SB-BM
7-EBAS-BE2-SB-BM-GB2,None GRUPO 2,VFP,6-EBAS-BE2-SB-BM
6-EBAS-BE2-SB-BT,SISTEMA DE DISTRIBUCION,P,5-EBAS-BE2-SB
7-EBAS-BE2-SB-BT-LCP,None TABLERO DE CONTROL/FUERZA,VFP,6-EBAS-BE2-SB-BT
7-EBAS-BE2-SB-BT-LS1,None BOYA 1,VFP,6-EBAS-BE2-SB-BT
7-EBAS-BE2-SB-BT-LS2,None BOYA 2,VFP,6-EBAS-BE2-SB-BT
7-EBAS-BE2-SB-BT-LS3,None BOYA 3,VFP,6-EBAS-BE2-SB-BT
7-EBAS-BE2-SB-BT-MPE,None MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAS-BE2-SB-BT
7-EBAS-BE2-SB-BT-PLC,None PLC,VFP,6-EBAS-BE2-SB-BT
7-EBAS-BE2-SB-BT-PRP,None TABLERO PRINCIPAL,VFP,6-EBAS-BE2-SB-BT
7-EBAS-BE2-SB-BT-PRT,None SISTEMA DE PROTECCION,VFP,6-EBAS-BE2-SB-BT
6-EBAS-BE2-SB-MT,MEDIA TENSION,P,5-EBAS-BE2-SB
7-EBAS-BE2-SB-MT-TRF,None SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAS-BE2-SB-MT
4-EBAS-BE3,ESTACION DE BOMBEO AASS BELOHORIZONTE 3,P,-
5-EBAS-BE3-IF,INFRAESTRUCTURA,P,4-EBAS-BE3
6-EBAS-BE3-IF-ES,ESTRUCTURA,P,5-EBAS-BE3-IF
7-EBAS-BE3-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAS-BE3-IF-ES
5-EBAS-BE3-SB,SISTEMA DE BOMBEO,P,4-EBAS-BE3
6-EBAS-BE3-SB-BM,BOMBEO,P,5-EBAS-BE3-SB
7-EBAS-BE3-SB-BM-GB1,None GRUPO 1,VFP,6-EBAS-BE3-SB-BM
7-EBAS-BE3-SB-BM-GB2,None GRUPO 2,VFP,6-EBAS-BE3-SB-BM
6-EBAS-BE3-SB-BT,SISTEMA DE DISTRIBUCION,P,5-EBAS-BE3-SB
7-EBAS-BE3-SB-BT-LCP,None TABLERO DE CONTROL/FUERZA,VFP,6-EBAS-BE3-SB-BT
7-EBAS-BE3-SB-BT-LS1,None BOYA 1,VFP,6-EBAS-BE3-SB-BT
7-EBAS-BE3-SB-BT-LS2,None BOYA 2,VFP,6-EBAS-BE3-SB-BT
7-EBAS-BE3-SB-BT-LS3,None BOYA 3,VFP,6-EBAS-BE3-SB-BT
7-EBAS-BE3-SB-BT-MPE,None MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAS-BE3-SB-BT
7-EBAS-BE3-SB-BT-PLC,None PLC,VFP,6-EBAS-BE3-SB-BT
7-EBAS-BE3-SB-BT-PRP,None TABLERO PRINCIPAL,VFP,6-EBAS-BE3-SB-BT
7-EBAS-BE3-SB-BT-PRT,None SISTEMA DE PROTECCION,VFP,6-EBAS-BE3-SB-BT
6-EBAS-BE3-SB-MT,MEDIA TENSION,P,5-EBAS-BE3-SB
7-EBAS-BE3-SB-MT-TRF,None SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAS-BE3-SB-MT
4-EBAS-BRI,ESTACION DE BOMBEO AASS BRIZ SANCHEZ,P,-
5-EBAS-BRI-IF,INFRAESTRUCTURA,P,4-EBAS-BRI
6-EBAS-BRI-IF-ES,ESTRUCTURA,P,5-EBAS-BRI-IF
7-EBAS-BRI-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAS-BRI-IF-ES
5-EBAS-BRI-SB,SISTEMA DE BOMBEO,P,4-EBAS-BRI
6-EBAS-BRI-SB-BM,BOMBEO,P,5-EBAS-BRI-SB
7-EBAS-BRI-SB-BM-GB1,None GRUPO 1,VFP,6-EBAS-BRI-SB-BM
7-EBAS-BRI-SB-BM-GB2,None GRUPO 2,VFP,6-EBAS-BRI-SB-BM
7-EBAS-BRI-SB-BM-GB3,None GRUPO 3,VFP,6-EBAS-BRI-SB-BM
6-EBAS-BRI-SB-BT,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAS-BRI-SB
7-EBAS-BRI-SB-BT-FIT,None CAUDALIMETRO,VFP,6-EBAS-BRI-SB-BT
7-EBAS-BRI-SB-BT-HMI,None HMI,VFP,6-EBAS-BRI-SB-BT
7-EBAS-BRI-SB-BT-LCP,None TABLERO DE CONTROL/FUERZA,VFP,6-EBAS-BRI-SB-BT
7-EBAS-BRI-SB-BT-LIT,None SENSOR DE NIVEL,VFP,6-EBAS-BRI-SB-BT
7-EBAS-BRI-SB-BT-LS1,None BOYA 1,VFP,6-EBAS-BRI-SB-BT
7-EBAS-BRI-SB-BT-LS2,None BOYA 2,VFP,6-EBAS-BRI-SB-BT
7-EBAS-BRI-SB-BT-LS3,None BOYA 3,VFP,6-EBAS-BRI-SB-BT
7-EBAS-BRI-SB-BT-LS4,None BOYA 4,VFP,6-EBAS-BRI-SB-BT
7-EBAS-BRI-SB-BT-MPE,None MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAS-BRI-SB-BT
7-EBAS-BRI-SB-BT-PLC,None PLC,VFP,6-EBAS-BRI-SB-BT
7-EBAS-BRI-SB-BT-PRP,None TABLERO PRINCIPAL,VFP,6-EBAS-BRI-SB-BT
7-EBAS-BRI-SB-BT-PRT,None SISTEMA DE PROTECCION,VFP,6-EBAS-BRI-SB-BT
6-EBAS-BRI-SB-MT,MEDIA TENSION,P,5-EBAS-BRI-SB
7-EBAS-BRI-SB-MT-TRF,None SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAS-BRI-SB-MT
6-EBAS-BRI-SB-TM,TELEMETRIA,P,5-EBAS-BRI-SB
7-EBAS-BRI-SB-TM-RDO,RADIO MODEM PROTEUS SCADA RADIO,VFP,6-EBAS-BRI-SB-TM
4-EBAS-BSA,ESTACION DE BOMBEO AASS BOSQUES DEL SALADO,P,-
5-EBAS-BSA-IF,INFRAESTRUCTURA,P,4-EBAS-BSA
6-EBAS-BSA-IF-ES,ESTRUCTURA,P,5-EBAS-BSA-IF
7-EBAS-BSA-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAS-BSA-IF-ES
5-EBAS-BSA-SB,SISTEMA DE BOMBEO,P,4-EBAS-BSA
6-EBAS-BSA-SB-BM,BOMBEO,P,5-EBAS-BSA-SB
7-EBAS-BSA-SB-BM-GB1,None GRUPO 1,VFP,6-EBAS-BSA-SB-BM
7-EBAS-BSA-SB-BM-GB2,None GRUPO 2,VFP,6-EBAS-BSA-SB-BM
6-EBAS-BSA-SB-BT,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAS-BSA-SB
7-EBAS-BSA-SB-BT-HMI,None HMI,VFP,6-EBAS-BSA-SB-BT
7-EBAS-BSA-SB-BT-LCP,None TABLERO DE CONTROL/FUERZA,VFP,6-EBAS-BSA-SB-BT
7-EBAS-BSA-SB-BT-LS1,None BOYA 1,VFP,6-EBAS-BSA-SB-BT
7-EBAS-BSA-SB-BT-LS2,None BOYA 2,VFP,6-EBAS-BSA-SB-BT
7-EBAS-BSA-SB-BT-LS3,None BOYA 3,VFP,6-EBAS-BSA-SB-BT
7-EBAS-BSA-SB-BT-MPE,None MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAS-BSA-SB-BT
7-EBAS-BSA-SB-BT-PLC,None PLC,VFP,6-EBAS-BSA-SB-BT
7-EBAS-BSA-SB-BT-PRT,None SISTEMA DE PROTECCION,VFP,6-EBAS-BSA-SB-BT
6-EBAS-BSA-SB-MT,MEDIA TENSION,P,5-EBAS-BSA-SB
7-EBAS-BSA-SB-MT-TRF,None SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAS-BSA-SB-MT
4-EBAS-CAR,ESTACION DE BOMBEO AASS CARACOL,P,-
5-EBAS-CAR-IF,INFRAESTRUCTURA,P,4-EBAS-CAR
6-EBAS-CAR-IF-ES,ESTRUCTURA,P,5-EBAS-CAR-IF
7-EBAS-CAR-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAS-CAR-IF-ES
5-EBAS-CAR-SB,SISTEMA DE BOMBEO,P,4-EBAS-CAR
6-EBAS-CAR-SB-BM,BOMBEO,P,5-EBAS-CAR-SB
7-EBAS-CAR-SB-BM-GB1,None GRUPO 1,VFP,6-EBAS-CAR-SB-BM
7-EBAS-CAR-SB-BM-GB2,None GRUPO 2,VFP,6-EBAS-CAR-SB-BM
6-EBAS-CAR-SB-BT,SISTEMA DE DISTRIBUCION,P,5-EBAS-CAR-SB
7-EBAS-CAR-SB-BT-LCP,None TABLERO DE CONTROL/FUERZA,VFP,6-EBAS-CAR-SB-BT
7-EBAS-CAR-SB-BT-LS1,None BOYA 1,VFP,6-EBAS-CAR-SB-BT
7-EBAS-CAR-SB-BT-LS2,None BOYA 2,VFP,6-EBAS-CAR-SB-BT
7-EBAS-CAR-SB-BT-LS3,None BOYA 3,VFP,6-EBAS-CAR-SB-BT
7-EBAS-CAR-SB-BT-MPE,None MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAS-CAR-SB-BT
7-EBAS-CAR-SB-BT-PLC,None PLC,VFP,6-EBAS-CAR-SB-BT
7-EBAS-CAR-SB-BT-PRP,None TABLERO PRINCIPAL,VFP,6-EBAS-CAR-SB-BT
7-EBAS-CAR-SB-BT-PRT,None SISTEMA DE PROTECCION,VFP,6-EBAS-CAR-SB-BT
6-EBAS-CAR-SB-MT,MEDIA TENSION,P,5-EBAS-CAR-SB
7-EBAS-CAR-SB-MT-TRF,None SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAS-CAR-SB-MT
4-EBAS-CHA,ESTACION DE BOMBEO AASS LA CHALA,P,-
5-EBAS-CHA-SB,SISTEMA DE BOMBEO,P,4-EBAS-CHA
6-EBAS-CHA-SB-IN,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAS-CHA-SB
7-EBAS-CHA-SB-IN-RTU,RTU,VFP,6-EBAS-CHA-SB-IN
6-EBAS-CHA-SB-TM,TELEMETRIA,P,5-EBAS-CHA-SB
7-EBAS-CHA-SB-TM-RDO,RADIO MODEM DNP3 SCADA RADIO,VFP,6-EBAS-CHA-SB-TM
7-EBAS-CHA-SB-TM-UDC,SISTEMA DE RESPALDO DE ENERGIA UPS DC,VFP,6-EBAS-CHA-SB-TM
4-EBAS-CHU,ESTACION DE BOMBEO AASS SOCIO VIVIENDA CHUCHO BENITEZ,P,-
5-EBAS-CHU-IF,INFRAESTRUCTURA,P,4-EBAS-CHU
6-EBAS-CHU-IF-ES,ESTRUCTURA,P,5-EBAS-CHU-IF
7-EBAS-CHU-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAS-CHU-IF-ES
5-EBAS-CHU-OL,SISTEMA DE CONTROL DE OLORES,P,4-EBAS-CHU
6-EBAS-CHU-OL-AA,SISTEMA DE AIREACION,P,5-EBAS-CHU-OL
7-EBAS-CHU-OL-AA-MIX,None MEZCLADOR,VFP,6-EBAS-CHU-OL-AA
5-EBAS-CHU-SB,SISTEMA DE BOMBEO,P,4-EBAS-CHU
6-EBAS-CHU-SB-BM,BOMBEO,P,5-EBAS-CHU-SB
7-EBAS-CHU-SB-BM-GB1,None GRUPO 1,VFP,6-EBAS-CHU-SB-BM
7-EBAS-CHU-SB-BM-GB2,None GRUPO 2,VFP,6-EBAS-CHU-SB-BM
7-EBAS-CHU-SB-BM-GB3,None GRUPO 3,VFP,6-EBAS-CHU-SB-BM
7-EBAS-CHU-SB-BM-RDT,None MOTOREDUCTOR,VFP,6-EBAS-CHU-SB-BM
6-EBAS-CHU-SB-BT,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAS-CHU-SB
7-EBAS-CHU-SB-BT-FIT,None CAUDALIMETRO,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-HMI,None HMI,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-LCP,None TABLERO DE CONTROL/FUERZA,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-LIT,None SENSOR DE NIVEL,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-LS1,None BOYA 1,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-LS2,None BOYA 2,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-LS3,None BOYA 3,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-LS4,None BOYA 4,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-LTD,None TRANSMISOR DE NIVEL DIFERENCIAL,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-MPE,None MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-PLC,None PLC,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-PRP,None TABLERO PRINCIPAL,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-PRT,None SISTEMA DE PROTECCION,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-PT1,None SENSOR DE PRESION 1,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-PT2,None SENSOR DE PRESION 2,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-PT3,None SENSOR DE PRESION 3,VFP,6-EBAS-CHU-SB-BT
7-EBAS-CHU-SB-BT-UPS,None UPS,VFP,6-EBAS-CHU-SB-BT
6-EBAS-CHU-SB-MT,MEDIA TENSION,P,5-EBAS-CHU-SB
7-EBAS-CHU-SB-MT-TRF,None SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAS-CHU-SB-MT
5-EBAS-CHU-SL,SISTEMA DE RETENCION DE SOLIDOS,P,4-EBAS-CHU
6-EBAS-CHU-SL-BR,SISTEMA DE CRIBADO,P,5-EBAS-CHU-SL
7-EBAS-CHU-SL-BR-SSC,None CRIBA,VFP,6-EBAS-CHU-SL-BR
4-EBAS-COS,ESTACION DE BOMBEO AASS COSTALMAR,P,-
5-EBAS-COS-IF,INFRAESTRUCTURA,P,4-EBAS-COS
6-EBAS-COS-IF-ES,ESTRUCTURA,P,5-EBAS-COS-IF
7-EBAS-COS-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAS-COS-IF-ES
5-EBAS-COS-SB,SISTEMA DE BOMBEO,P,4-EBAS-COS
6-EBAS-COS-SB-BM,BOMBEO,P,5-EBAS-COS-SB
7-EBAS-COS-SB-BM-GB1,None GRUPO 1,VFP,6-EBAS-COS-SB-BM
7-EBAS-COS-SB-BM-GB2,None GRUPO 2,VFP,6-EBAS-COS-SB-BM
6-EBAS-COS-SB-BT,SISTEMA DE DISTRIBUCION,P,5-EBAS-COS-SB
7-EBAS-COS-SB-BT-LCP,None TABLERO DE CONTROL/FUERZA,VFP,6-EBAS-COS-SB-BT
7-EBAS-COS-SB-BT-LS1,None BOYA 1,VFP,6-EBAS-COS-SB-BT
7-EBAS-COS-SB-BT-LS2,None BOYA 2,VFP,6-EBAS-COS-SB-BT
